Routine begin.
(-0.275679, 2.294436, 4.337414, 1860.700000)
(-0.275955, 2.294389, 4.337593, 1860.711000)
(-0.275966, 2.294374, 4.337583, 1860.722000)
(-0.275751, 2.294391, 4.337368, 1860.733000)
(-0.275765, 2.294376, 4.337357, 1860.745000)
(-0.275902, 2.294382, 4.337425, 1860.756000)
(-0.275925, 2.294363, 4.337409, 1860.767000)
(-0.275908, 2.294468, 4.337246, 1860.778000)
(-0.275907, 2.294437, 4.337400, 1860.789000)
(-0.275925, 2.294427, 4.337400, 1860.800000)
(-0.275927, 2.294447, 4.337390, 1860.811000)
(-0.275933, 2.294448, 4.337404, 1860.822000)
(-0.276245, 2.294363, 4.337661, 1860.833000)
(-0.276267, 2.294333, 4.337674, 1860.844000)
(-0.275740, 2.294407, 4.337252, 1860.856000)
(-0.275803, 2.294410, 4.337301, 1860.867000)
(-0.275794, 2.294407, 4.337323, 1860.878000)
(-0.275828, 2.294411, 4.337359, 1860.889000)
(-0.275837, 2.294408, 4.337376, 1860.900000)
(-0.275847, 2.294393, 4.337394, 1860.911000)
(-0.275846, 2.294383, 4.337401, 1860.922000)
(-0.275917, 2.294450, 4.337477, 1860.933000)
(-0.275635, 2.294444, 4.337184, 1860.944000)
(-0.275741, 2.294426, 4.337339, 1860.956000)
(-0.275775, 2.294436, 4.337393, 1860.967000)
(-0.275776, 2.294435, 4.337409, 1860.978000)
(-0.275703, 2.294443, 4.337269, 1860.989000)
(-0.275725, 2.294445, 4.337249, 1861.000000)
(-0.275663, 2.294451, 4.337134, 1861.011000)
(-0.275683, 2.294449, 4.337120, 1861.022000)
(-0.275880, 2.294407, 4.337286, 1861.033000)
(-0.275861, 2.294427, 4.337304, 1861.044000)
(-0.275878, 2.294430, 4.337305, 1861.056000)
(-0.276119, 2.294357, 4.337568, 1861.067000)
(-0.276166, 2.294348, 4.337577, 1861.078000)
(-0.276230, 2.294337, 4.337669, 1861.089000)
(-0.276241, 2.294329, 4.337687, 1861.100000)
(-0.275893, 2.294311, 4.337427, 1861.111000)
(-0.275891, 2.294306, 4.337447, 1861.122000)
(-0.276078, 2.294340, 4.337664, 1861.133000)
(-0.276304, 2.294303, 4.337818, 1861.145000)
(-0.276320, 2.294284, 4.337844, 1861.156000)
(-0.276475, 2.294350, 4.337945, 1861.167000)
(-0.276499, 2.294353, 4.337977, 1861.178000)
(-0.276407, 2.294314, 4.337899, 1861.189000)
(-0.276426, 2.294320, 4.337932, 1861.200000)
(-0.276345, 2.294367, 4.337938, 1861.211000)
(-0.276322, 2.294354, 4.337905, 1861.222000)
(-0.276337, 2.294371, 4.337948, 1861.233000)
(-0.276554, 2.294302, 4.338119, 1861.245000)
(-0.276582, 2.294308, 4.338140, 1861.256000)
(-0.276887, 2.294258, 4.338449, 1861.267000)
(-0.276930, 2.294259, 4.338475, 1861.278000)
(-0.277203, 2.294240, 4.338637, 1861.289000)
(-0.276961, 2.294264, 4.338441, 1861.300000)
(-0.277008, 2.294265, 4.338465, 1861.311000)
(-0.277023, 2.294274, 4.338481, 1861.322000)
(-0.277078, 2.294266, 4.338499, 1861.333000)
(-0.277352, 2.294214, 4.338757, 1861.344000)
(-0.277403, 2.294198, 4.338780, 1861.356000)
(-0.277450, 2.294214, 4.338853, 1861.367000)
(-0.277506, 2.294211, 4.338889, 1861.378000)
(-0.277059, 2.294219, 4.338488, 1861.389000)
(-0.277092, 2.294215, 4.338531, 1861.400000)
(-0.276686, 2.294234, 4.338193, 1861.411000)
(-0.276567, 2.294280, 4.338063, 1861.422000)
(-0.276589, 2.294279, 4.338079, 1861.433000)
(-0.276315, 2.294293, 4.337824, 1861.444000)
(-0.276328, 2.294292, 4.337837, 1861.456000)
