Routine begin.
(-0.322861, 2.560806, 4.358040, 2015.511000)
(-0.322995, 2.560939, 4.358020, 2015.522000)
(-0.323099, 2.560982, 4.357895, 2015.533000)
(-0.322696, 2.561074, 4.357512, 2015.544000)
(-0.322726, 2.561049, 4.357453, 2015.556000)
(-0.322657, 2.560940, 4.357495, 2015.567000)
(-0.322637, 2.560937, 4.357485, 2015.578000)
(-0.322647, 2.560905, 4.357461, 2015.589000)
(-0.322650, 2.560902, 4.357442, 2015.600000)
(-0.322986, 2.560928, 4.357695, 2015.611000)
(-0.323016, 2.560925, 4.357700, 2015.622000)
(-0.323021, 2.560882, 4.357701, 2015.633000)
(-0.323032, 2.560884, 4.357705, 2015.645000)
(-0.322976, 2.560908, 4.357693, 2015.656000)
(-0.323160, 2.560947, 4.357777, 2015.667000)
(-0.323180, 2.560934, 4.357788, 2015.678000)
(-0.323168, 2.560882, 4.357877, 2015.689000)
(-0.323181, 2.560875, 4.357898, 2015.700000)
(-0.323281, 2.560949, 4.357759, 2015.711000)
(-0.323295, 2.560949, 4.357784, 2015.722000)
(-0.323278, 2.560894, 4.357860, 2015.733000)
(-0.323293, 2.560867, 4.357878, 2015.745000)
(-0.323250, 2.560802, 4.358004, 2015.756000)
(-0.323277, 2.560879, 4.358006, 2015.767000)
(-0.323291, 2.560872, 4.358027, 2015.778000)
(-0.323315, 2.560874, 4.358037, 2015.789000)
(-0.323373, 2.561032, 4.357903, 2015.800000)
(-0.323136, 2.561062, 4.357999, 2015.811000)
(-0.323072, 2.560950, 4.357881, 2015.822000)
(-0.323057, 2.560912, 4.358016, 2015.833000)
(-0.322916, 2.560881, 4.357906, 2015.844000)
(-0.322912, 2.560873, 4.357922, 2015.856000)
(-0.322903, 2.560872, 4.357940, 2015.867000)
(-0.323021, 2.560915, 4.357819, 2015.878000)
(-0.323060, 2.560983, 4.357804, 2015.889000)
(-0.323081, 2.560990, 4.357779, 2015.900000)
(-0.323265, 2.560972, 4.357913, 2015.911000)
(-0.323409, 2.561021, 4.357942, 2015.922000)
(-0.323448, 2.561037, 4.357939, 2015.933000)
(-0.323179, 2.561128, 4.357681, 2015.944000)
(-0.323434, 2.561140, 4.358110, 2015.956000)
(-0.323358, 2.561077, 4.358079, 2015.967000)
(-0.323356, 2.561100, 4.358102, 2015.978000)
(-0.322824, 2.561026, 4.357600, 2015.989000)
(-0.322891, 2.561014, 4.357817, 2016.000000)
(-0.323129, 2.560920, 4.357944, 2016.011000)
(-0.323119, 2.560951, 4.358050, 2016.022000)
(-0.323101, 2.560958, 4.358088, 2016.033000)
(-0.323075, 2.560960, 4.358133, 2016.044000)
(-0.323249, 2.560913, 4.357947, 2016.056000)
(-0.323153, 2.560883, 4.358057, 2016.067000)
(-0.323144, 2.560878, 4.358069, 2016.078000)
(-0.323156, 2.560951, 4.358114, 2016.089000)
(-0.323156, 2.561023, 4.358099, 2016.100000)
(-0.323161, 2.561048, 4.358113, 2016.111000)
(-0.323192, 2.560976, 4.358080, 2016.122000)
