Stop Time
-0.160936,11.549130
Routine begin.
-0.177042,2.537945,4.322778,0.003052
-0.177098,2.537915,4.322783,0.014160
-0.176613,2.538359,4.323078,0.025269
-0.176618,2.538388,4.323115,0.036377
-0.176613,2.538410,4.323164,0.047485
-0.176627,2.538432,4.323197,0.058594
-0.176588,2.538399,4.323156,0.069702
-0.176652,2.538460,4.323144,0.080811
-0.177056,2.537781,4.323202,0.091919
-0.176919,2.537581,4.322873,0.103027
-0.176425,2.537804,4.322088,0.114136
-0.176378,2.537771,4.322034,0.125244
-0.176378,2.537771,4.322034,0.136353
-0.176183,2.538032,4.322545,0.147461
-0.177293,2.538034,4.322832,0.158569
-0.177308,2.538220,4.322946,0.169678
-0.177343,2.538248,4.323000,0.180786
-0.177387,2.538278,4.323048,0.191895
-0.177563,2.538527,4.323046,0.203064
-0.177850,2.538014,4.323047,0.214172
-0.177629,2.537826,4.322507,0.225281
-0.177666,2.537802,4.322521,0.236389
-0.176886,2.538254,4.322178,0.247498
-0.176786,2.538239,4.322228,0.258606
-0.176758,2.538257,4.322243,0.269714
-0.176988,2.537977,4.321860,0.280823
-0.176988,2.537977,4.321860,0.291931
-0.177127,2.538252,4.322150,0.303040
-0.177090,2.538275,4.322156,0.314148
-0.177075,2.538283,4.322151,0.325256
-0.177080,2.538107,4.322164,0.336365
-0.177123,2.537992,4.322139,0.347473
-0.177099,2.537989,4.322166,0.358582
-0.177477,2.537933,4.322592,0.369690
-0.177323,2.538184,4.322387,0.380798
-0.177319,2.538190,4.322392,0.391907
-0.177131,2.537867,4.322001,0.403015
-0.177079,2.537845,4.322003,0.414124
-0.177052,2.537832,4.322004,0.425232
-0.177117,2.537787,4.322072,0.436340
-0.177117,2.537787,4.322072,0.447449
-0.177354,2.537881,4.322340,0.458618
-0.177354,2.537880,4.322414,0.469727
-0.177641,2.537850,4.322412,0.480835
-0.177420,2.537870,4.322146,0.491943
-0.177319,2.537603,4.322187,0.503052
-0.177106,2.538044,4.322018,0.514160
-0.177056,2.538070,4.322050,0.525269
-0.177776,2.537672,4.322314,0.536377
-0.177970,2.537965,4.322175,0.547485
-0.178001,2.537963,4.322189,0.558594
-0.178024,2.537964,4.322162,0.569702
-0.177839,2.538022,4.322135,0.580811
-0.177969,2.537962,4.321963,0.591919
-0.177798,2.537831,4.321779,0.603027
-0.177892,2.537498,4.321749,0.614136
-0.177740,2.537941,4.321777,0.625244
-0.178061,2.538170,4.321657,0.636353
-0.178078,2.538195,4.321625,0.647461
-0.177917,2.538093,4.321516,0.658569
-0.178116,2.537689,4.321640,0.669678
-0.178114,2.537659,4.321647,0.680786
-0.177973,2.537827,4.321714,0.691895
