Routine begin.
(-0.374428, 2.486870, 3.695820, 940.100000)
(-0.374444, 2.486858, 3.695848, 940.111100)
(-0.374664, 2.486777, 3.696139, 940.122300)
(-0.374703, 2.486771, 3.696182, 940.133400)
(-0.374745, 2.486813, 3.696230, 940.144500)
(-0.374911, 2.486859, 3.696318, 940.155600)
(-0.374924, 2.486870, 3.696451, 940.166700)
(-0.375032, 2.486834, 3.696508, 940.177800)
(-0.374720, 2.486863, 3.696005, 940.188900)
(-0.374787, 2.486800, 3.695992, 940.200000)
(-0.374517, 2.486936, 3.695610, 940.211100)
(-0.374524, 2.486945, 3.695585, 940.222200)
(-0.374603, 2.486989, 3.695559, 940.233300)
(-0.374596, 2.487004, 3.695539, 940.244400)
(-0.374914, 2.486803, 3.696091, 940.255600)
(-0.374930, 2.486798, 3.696110, 940.266700)
(-0.374927, 2.486922, 3.696059, 940.277800)
(-0.374937, 2.486924, 3.696075, 940.288900)
(-0.375106, 2.486813, 3.696352, 940.300000)
(-0.375117, 2.486797, 3.696377, 940.311200)
(-0.375089, 2.486840, 3.696336, 940.322300)
(-0.375077, 2.486868, 3.696362, 940.333400)
(-0.374932, 2.486853, 3.696242, 940.344500)
(-0.374914, 2.486836, 3.696286, 940.355600)
(-0.374737, 2.486838, 3.696119, 940.366700)
(-0.374803, 2.486838, 3.696043, 940.377800)
(-0.374778, 2.486821, 3.696032, 940.388900)
(-0.374858, 2.486763, 3.696163, 940.400000)
(-0.374859, 2.486753, 3.696158, 940.411100)
(-0.374839, 2.486759, 3.696203, 940.422200)
(-0.374959, 2.486627, 3.696398, 940.433300)
(-0.374994, 2.486601, 3.696409, 940.444500)
(-0.374733, 2.486767, 3.696105, 940.455600)
(-0.374742, 2.486754, 3.696082, 940.466700)
(-0.374626, 2.486776, 3.695968, 940.477800)
(-0.374625, 2.486772, 3.695945, 940.488900)
(-0.374643, 2.486717, 3.695924, 940.500000)
(-0.374599, 2.486774, 3.695799, 940.511100)
(-0.374609, 2.486770, 3.695761, 940.522200)
(-0.374602, 2.486778, 3.695766, 940.533400)
(-0.374673, 2.486799, 3.695791, 940.544500)
(-0.374677, 2.486820, 3.695775, 940.555600)
(-0.374795, 2.486844, 3.695853, 940.566700)
(-0.374884, 2.486815, 3.696084, 940.577800)
(-0.374911, 2.486807, 3.696119, 940.588900)
(-0.374873, 2.486803, 3.696017, 940.600000)
(-0.374884, 2.486770, 3.696040, 940.611100)
(-0.374790, 2.486812, 3.695886, 940.622300)
(-0.374800, 2.486830, 3.695915, 940.633400)
(-0.374765, 2.486848, 3.695877, 940.644500)
(-0.374760, 2.486863, 3.695911, 940.655600)
(-0.374753, 2.486920, 3.695948, 940.666700)
(-0.374726, 2.486927, 3.696001, 940.677800)
(-0.374718, 2.486882, 3.696080, 940.688900)
(-0.374713, 2.486891, 3.696110, 940.700000)
(-0.374731, 2.486876, 3.696093, 940.711100)
(-0.374748, 2.486883, 3.696109, 940.722200)
(-0.374755, 2.486803, 3.696185, 940.733300)
(-0.374768, 2.486803, 3.696195, 940.744400)
(-0.374795, 2.486798, 3.696205, 940.755600)
(-0.374836, 2.486765, 3.696255, 940.766700)
(-0.374799, 2.486742, 3.696312, 940.777800)
(-0.374912, 2.486716, 3.696315, 940.788900)
(-0.374957, 2.486710, 3.696301, 940.800000)
(-0.374988, 2.486778, 3.696297, 940.811200)
(-0.374993, 2.486850, 3.696311, 940.822300)
(-0.375023, 2.486858, 3.696297, 940.833400)
(-0.374787, 2.486833, 3.695930, 940.844500)
(-0.374870, 2.486806, 3.696007, 940.855600)
(-0.374879, 2.486760, 3.695982, 940.866700)
(-0.374816, 2.486795, 3.695861, 940.877800)
(-0.374850, 2.486781, 3.695854, 940.888900)
(-0.374841, 2.486762, 3.695816, 940.900000)
(-0.374766, 2.486768, 3.695895, 940.911100)
(-0.374752, 2.486769, 3.695915, 940.922200)
(-0.374737, 2.486773, 3.695931, 940.933300)
(-0.374729, 2.486891, 3.695927, 940.944500)
(-0.374706, 2.486907, 3.695957, 940.955600)
(-0.374889, 2.486844, 3.696201, 940.966700)
(-0.374884, 2.486859, 3.696244, 940.977800)
(-0.374875, 2.486876, 3.696296, 940.988900)
(-0.375042, 2.486856, 3.696537, 941.000000)
(-0.375097, 2.486735, 3.696597, 941.011100)
(-0.374937, 2.486727, 3.696405, 941.022200)
(-0.374907, 2.486699, 3.696511, 941.033400)
(-0.374888, 2.486733, 3.696476, 941.044500)
(-0.374872, 2.486710, 3.696554, 941.055600)
(-0.374890, 2.486701, 3.696589, 941.066700)
(-0.374807, 2.486642, 3.696251, 941.077800)
(-0.374882, 2.486652, 3.696259, 941.088900)
(-0.374939, 2.486606, 3.696302, 941.100000)
(-0.374937, 2.486658, 3.696377, 941.111100)
(-0.375091, 2.486633, 3.696571, 941.122300)
(-0.375167, 2.486631, 3.696609, 941.133400)
(-0.375217, 2.486620, 3.696629, 941.144500)
(-0.375383, 2.486611, 3.696740, 941.155600)
(-0.375407, 2.486661, 3.696788, 941.166700)
(-0.375201, 2.486671, 3.696591, 941.177800)
(-0.375210, 2.486676, 3.696634, 941.188900)
(-0.375220, 2.486676, 3.696679, 941.200000)
(-0.375113, 2.486796, 3.696422, 941.211100)
(-0.375098, 2.486779, 3.696440, 941.222200)
(-0.375071, 2.486793, 3.696487, 941.233300)
(-0.374854, 2.486790, 3.696138, 941.244400)
(-0.374825, 2.486800, 3.696147, 941.255600)
(-0.374844, 2.486755, 3.696185, 941.266700)
(-0.374880, 2.486722, 3.696223, 941.277800)
(-0.374873, 2.486719, 3.696229, 941.288900)
(-0.374907, 2.486709, 3.696350, 941.300000)
(-0.374978, 2.486682, 3.696427, 941.311200)
(-0.374993, 2.486778, 3.696447, 941.322300)
(-0.374968, 2.486801, 3.696404, 941.333400)
(-0.375004, 2.486687, 3.696454, 941.344500)
(-0.375012, 2.486660, 3.696443, 941.355600)
(-0.375053, 2.486646, 3.696478, 941.366700)
(-0.375088, 2.486646, 3.696509, 941.377800)
(-0.375090, 2.486631, 3.696495, 941.388900)
(-0.374942, 2.486721, 3.696300, 941.400000)
(-0.374947, 2.486717, 3.696286, 941.411100)
(-0.374894, 2.486758, 3.696174, 941.422200)
(-0.374884, 2.486764, 3.696126, 941.433300)
(-0.374703, 2.486862, 3.695761, 941.444500)
(-0.374703, 2.486862, 3.695761, 941.455600)
(-0.374701, 2.486780, 3.695675, 941.466700)
(-0.374880, 2.486777, 3.695830, 941.477800)
(-0.374880, 2.486777, 3.695830, 941.488900)
(-0.374831, 2.486662, 3.695913, 941.500000)
(-0.374657, 2.486697, 3.695811, 941.511100)
(-0.374657, 2.486697, 3.695811, 941.522200)
(-0.374652, 2.486698, 3.695839, 941.533400)
(-0.374769, 2.486687, 3.695851, 941.544500)
(-0.374769, 2.486687, 3.695851, 941.555600)
(-0.374724, 2.486725, 3.695975, 941.566700)
