Routine begin.
(-0.357162, 2.861866, 3.678257, 1420.356000)
(-0.357220, 2.861839, 3.678294, 1420.367000)
(-0.357388, 2.861831, 3.678257, 1420.378000)
(-0.357269, 2.861850, 3.678271, 1420.389000)
(-0.357257, 2.861829, 3.678223, 1420.400000)
(-0.357246, 2.861815, 3.678185, 1420.411000)
(-0.357041, 2.861883, 3.677794, 1420.422000)
(-0.356972, 2.861856, 3.677825, 1420.433000)
(-0.356938, 2.861847, 3.677755, 1420.444000)
(-0.356974, 2.861828, 3.677744, 1420.456000)
(-0.357258, 2.861871, 3.677884, 1420.467000)
(-0.357249, 2.861862, 3.677824, 1420.478000)
(-0.357173, 2.861882, 3.678136, 1420.489000)
(-0.357149, 2.861884, 3.678126, 1420.500000)
(-0.357190, 2.861814, 3.678221, 1420.511000)
(-0.357087, 2.861796, 3.678051, 1420.522000)
(-0.357052, 2.861791, 3.678041, 1420.533000)
(-0.356974, 2.861769, 3.677870, 1420.544000)
(-0.356936, 2.861748, 3.677822, 1420.556000)
(-0.356967, 2.861819, 3.677888, 1420.567000)
(-0.356941, 2.861811, 3.677849, 1420.578000)
(-0.356916, 2.861805, 3.677822, 1420.589000)
(-0.357004, 2.861889, 3.678020, 1420.600000)
(-0.357115, 2.861917, 3.678159, 1420.611000)
(-0.357124, 2.861912, 3.678138, 1420.622000)
(-0.357044, 2.861751, 3.678129, 1420.633000)
(-0.357038, 2.861738, 3.678099, 1420.645000)
(-0.357077, 2.861777, 3.678263, 1420.656000)
(-0.357079, 2.861771, 3.678255, 1420.667000)
(-0.357243, 2.861749, 3.678406, 1420.678000)
(-0.357195, 2.861816, 3.678231, 1420.689000)
(-0.357197, 2.861817, 3.678205, 1420.700000)
(-0.357164, 2.861863, 3.678107, 1420.711000)
(-0.357152, 2.861859, 3.678079, 1420.722000)
(-0.357133, 2.861851, 3.678035, 1420.733000)
(-0.357280, 2.861680, 3.678514, 1420.745000)
(-0.357285, 2.861658, 3.678539, 1420.756000)
(-0.357351, 2.861719, 3.678352, 1420.767000)
(-0.357352, 2.861705, 3.678353, 1420.778000)
(-0.357343, 2.861727, 3.678159, 1420.789000)
(-0.357211, 2.861804, 3.678215, 1420.800000)
(-0.357180, 2.861797, 3.678201, 1420.811000)
(-0.357208, 2.861907, 3.678339, 1420.822000)
(-0.357198, 2.861928, 3.678345, 1420.833000)
(-0.357125, 2.861846, 3.678182, 1420.844000)
(-0.357099, 2.861866, 3.678190, 1420.856000)
(-0.357051, 2.861773, 3.678183, 1420.867000)
(-0.357020, 2.861756, 3.678167, 1420.878000)
(-0.357191, 2.861729, 3.678340, 1420.889000)
(-0.357141, 2.861756, 3.678316, 1420.900000)
(-0.357015, 2.861752, 3.678052, 1420.911000)
(-0.356940, 2.861769, 3.677972, 1420.922000)
(-0.356956, 2.861807, 3.677930, 1420.933000)
(-0.357081, 2.861763, 3.678202, 1420.944000)
(-0.357072, 2.861763, 3.678184, 1420.956000)
(-0.357189, 2.861727, 3.678421, 1420.967000)
(-0.357186, 2.861720, 3.678432, 1420.978000)
(-0.357289, 2.861726, 3.677938, 1420.989000)
(-0.357315, 2.861725, 3.677894, 1421.000000)
(-0.357136, 2.861849, 3.677689, 1421.011000)
