Routine begin.
(-0.376201, 2.269856, 3.699225, 982.366700)
(-0.376222, 2.269816, 3.699253, 982.377800)
(-0.376236, 2.269831, 3.699293, 982.388900)
(-0.376234, 2.269815, 3.699311, 982.400000)
(-0.376297, 2.269747, 3.699283, 982.411100)
(-0.376304, 2.269720, 3.699305, 982.422200)
(-0.376359, 2.269711, 3.699423, 982.433300)
(-0.376408, 2.269705, 3.699467, 982.444500)
(-0.376482, 2.269648, 3.699508, 982.455600)
(-0.376532, 2.269636, 3.699557, 982.466700)
(-0.376596, 2.269607, 3.699589, 982.477800)
(-0.376678, 2.269602, 3.699700, 982.488900)
(-0.376736, 2.269587, 3.699779, 982.500000)
(-0.376778, 2.269567, 3.699844, 982.511100)
(-0.376830, 2.269542, 3.699935, 982.522200)
(-0.376870, 2.269502, 3.700055, 982.533400)
(-0.376928, 2.269480, 3.700179, 982.544500)
(-0.377046, 2.269472, 3.700346, 982.555600)
(-0.377100, 2.269456, 3.700472, 982.566700)
(-0.377098, 2.269403, 3.700440, 982.577800)
(-0.377030, 2.269361, 3.700362, 982.588900)
(-0.377048, 2.269338, 3.700450, 982.600000)
(-0.377014, 2.269370, 3.700428, 982.611100)
(-0.377044, 2.269347, 3.700522, 982.622300)
(-0.377037, 2.269319, 3.700354, 982.633400)
(-0.377072, 2.269294, 3.700428, 982.644500)
(-0.377057, 2.269258, 3.700356, 982.655600)
(-0.377089, 2.269216, 3.700408, 982.666700)
(-0.377075, 2.269199, 3.700455, 982.677800)
(-0.376945, 2.269201, 3.700237, 982.688900)
(-0.376977, 2.269166, 3.700262, 982.700000)
(-0.376775, 2.269222, 3.699987, 982.711100)
(-0.376811, 2.269194, 3.700034, 982.722200)
(-0.376914, 2.269206, 3.700233, 982.733300)
(-0.376964, 2.269177, 3.700284, 982.744400)
(-0.377093, 2.269150, 3.700474, 982.755600)
(-0.377189, 2.269148, 3.700585, 982.766700)
(-0.377234, 2.269128, 3.700661, 982.777800)
(-0.377182, 2.269110, 3.700512, 982.788900)
(-0.375305, 2.269880, 3.697298, 982.800000)
(-0.375207, 2.269818, 3.697106, 982.811200)
(-0.375219, 2.269798, 3.697119, 982.822300)
(-0.375210, 2.269845, 3.697190, 982.833400)
(-0.375216, 2.269841, 3.697213, 982.844500)
(-0.375219, 2.269861, 3.697238, 982.855600)
(-0.375244, 2.269880, 3.697272, 982.866700)
(-0.375218, 2.269876, 3.697303, 982.877800)
(-0.375147, 2.269920, 3.697164, 982.888900)
(-0.375088, 2.269852, 3.697094, 982.900000)
(-0.375073, 2.269838, 3.697092, 982.911100)
(-0.375057, 2.269827, 3.697089, 982.922200)
(-0.375179, 2.269800, 3.696977, 982.933300)
(-0.375212, 2.269836, 3.697034, 982.944500)
(-0.375190, 2.269817, 3.697015, 982.955600)
(-0.375190, 2.269817, 3.697015, 982.966700)
(-0.375187, 2.269857, 3.697047, 982.977800)
(-0.375176, 2.269747, 3.697002, 982.988900)
(-0.375176, 2.269747, 3.697002, 983.000000)
(-0.374851, 2.269924, 3.696427, 983.011100)
(-0.374838, 2.269938, 3.696372, 983.022200)
(-0.374838, 2.269938, 3.696372, 983.033400)
(-0.374805, 2.269917, 3.696360, 983.044500)
