Routine begin.
(-0.352847, 2.929262, 3.671381, 1315.556000)
(-0.352848, 2.929271, 3.671392, 1315.567000)
(-0.352852, 2.929228, 3.671404, 1315.578000)
(-0.352834, 2.929232, 3.671419, 1315.589000)
(-0.352713, 2.929263, 3.671200, 1315.600000)
(-0.352700, 2.929273, 3.671184, 1315.611000)
(-0.352869, 2.929349, 3.671253, 1315.622000)
(-0.352935, 2.929206, 3.671227, 1315.633000)
(-0.353027, 2.929194, 3.671422, 1315.645000)
(-0.353060, 2.929169, 3.671403, 1315.656000)
(-0.353017, 2.929118, 3.671350, 1315.667000)
(-0.353007, 2.929187, 3.671330, 1315.678000)
(-0.352869, 2.929197, 3.671131, 1315.689000)
(-0.352738, 2.929161, 3.671168, 1315.700000)
(-0.352725, 2.929154, 3.671144, 1315.711000)
(-0.352657, 2.929151, 3.671153, 1315.722000)
(-0.352655, 2.929132, 3.671130, 1315.733000)
(-0.352606, 2.929111, 3.671000, 1315.745000)
(-0.352581, 2.929110, 3.670939, 1315.756000)
(-0.352788, 2.929200, 3.671075, 1315.767000)
(-0.352810, 2.929199, 3.671069, 1315.778000)
(-0.352793, 2.929129, 3.671293, 1315.789000)
(-0.352822, 2.929229, 3.671273, 1315.800000)
(-0.352853, 2.929152, 3.671225, 1315.811000)
(-0.352875, 2.929154, 3.671279, 1315.822000)
(-0.352916, 2.929161, 3.671261, 1315.833000)
(-0.352816, 2.929081, 3.671336, 1315.844000)
(-0.352883, 2.929207, 3.671282, 1315.856000)
(-0.352940, 2.929219, 3.671315, 1315.867000)
(-0.353052, 2.929276, 3.671383, 1315.878000)
(-0.353062, 2.929324, 3.671357, 1315.889000)
(-0.353048, 2.929322, 3.671342, 1315.900000)
(-0.353092, 2.929261, 3.671315, 1315.911000)
(-0.353116, 2.929243, 3.671356, 1315.922000)
(-0.353110, 2.929276, 3.671334, 1315.933000)
(-0.352917, 2.929226, 3.671210, 1315.944000)
(-0.352899, 2.929224, 3.671200, 1315.956000)
(-0.352893, 2.929211, 3.671276, 1315.967000)
(-0.352901, 2.929188, 3.671241, 1315.978000)
(-0.352783, 2.929141, 3.671485, 1315.989000)
(-0.352889, 2.929152, 3.671577, 1316.000000)
(-0.352856, 2.929147, 3.671556, 1316.011000)
(-0.352846, 2.929205, 3.671265, 1316.022000)
(-0.352717, 2.929275, 3.671151, 1316.033000)
(-0.352679, 2.929280, 3.671142, 1316.044000)
(-0.352690, 2.929084, 3.671274, 1316.056000)
(-0.352685, 2.929065, 3.671288, 1316.067000)
(-0.352560, 2.929242, 3.671291, 1316.078000)
(-0.352853, 2.929233, 3.671395, 1316.089000)
(-0.352877, 2.929230, 3.671418, 1316.100000)
(-0.352836, 2.929212, 3.671443, 1316.111000)
(-0.352872, 2.929208, 3.671501, 1316.122000)
(-0.352904, 2.929200, 3.671518, 1316.133000)
(-0.352917, 2.929177, 3.671484, 1316.145000)
(-0.352849, 2.929198, 3.671294, 1316.156000)
(-0.352854, 2.929078, 3.671216, 1316.167000)
(-0.352704, 2.929108, 3.670883, 1316.178000)
(-0.352679, 2.929130, 3.670816, 1316.189000)
(-0.352844, 2.929174, 3.670921, 1316.200000)
(-0.352792, 2.929238, 3.670837, 1316.211000)
(-0.352953, 2.929254, 3.671169, 1316.222000)
(-0.352884, 2.929197, 3.671204, 1316.233000)
(-0.352793, 2.929160, 3.671102, 1316.245000)
(-0.352780, 2.929326, 3.671245, 1316.256000)
(-0.352739, 2.929291, 3.671225, 1316.267000)
(-0.352947, 2.929361, 3.671252, 1316.278000)
(-0.352960, 2.929384, 3.671248, 1316.289000)
(-0.352992, 2.929363, 3.671445, 1316.300000)
(-0.353012, 2.929256, 3.671429, 1316.311000)
(-0.352972, 2.929259, 3.671506, 1316.322000)
(-0.352902, 2.929267, 3.671401, 1316.333000)
(-0.352797, 2.929207, 3.671256, 1316.344000)
(-0.352688, 2.929228, 3.671156, 1316.356000)
(-0.352667, 2.929189, 3.671085, 1316.367000)
(-0.352641, 2.929155, 3.671019, 1316.378000)
(-0.352678, 2.929020, 3.670975, 1316.389000)
(-0.352690, 2.928979, 3.671165, 1316.400000)
(-0.352728, 2.929117, 3.671103, 1316.411000)
(-0.352656, 2.929144, 3.671005, 1316.422000)
(-0.352698, 2.929163, 3.670971, 1316.433000)
(-0.352724, 2.929186, 3.671074, 1316.444000)
(-0.352738, 2.929217, 3.671154, 1316.456000)
(-0.352736, 2.929164, 3.671072, 1316.467000)
(-0.352782, 2.929221, 3.671089, 1316.478000)
(-0.352761, 2.929270, 3.671091, 1316.489000)
(-0.352760, 2.929269, 3.671082, 1316.500000)
(-0.352748, 2.929237, 3.671029, 1316.511000)
(-0.352873, 2.929189, 3.671118, 1316.522000)
(-0.352862, 2.929137, 3.671152, 1316.533000)
(-0.352826, 2.929159, 3.671157, 1316.544000)
(-0.352842, 2.929150, 3.671279, 1316.556000)
(-0.352794, 2.929167, 3.671269, 1316.567000)
(-0.352661, 2.929096, 3.671213, 1316.578000)
(-0.352778, 2.929215, 3.671074, 1316.589000)
(-0.352806, 2.929245, 3.671181, 1316.600000)
(-0.352761, 2.929184, 3.671225, 1316.611000)
(-0.352709, 2.929187, 3.671183, 1316.622000)
(-0.352717, 2.929191, 3.671174, 1316.633000)
(-0.352764, 2.929198, 3.671288, 1316.645000)
(-0.352775, 2.929194, 3.671311, 1316.656000)
(-0.352870, 2.929137, 3.671446, 1316.667000)
(-0.352877, 2.929185, 3.671154, 1316.678000)
(-0.352786, 2.929206, 3.671244, 1316.689000)
(-0.352759, 2.929187, 3.671155, 1316.700000)
(-0.352764, 2.929180, 3.671154, 1316.711000)
(-0.352655, 2.929139, 3.671144, 1316.722000)
(-0.352643, 2.929125, 3.671127, 1316.733000)
(-0.352637, 2.929107, 3.671102, 1316.745000)
(-0.352532, 2.929290, 3.671070, 1316.756000)
(-0.352455, 2.929310, 3.670917, 1316.767000)
(-0.352409, 2.929317, 3.670830, 1316.778000)
(-0.352534, 2.929192, 3.670830, 1316.789000)
(-0.352618, 2.929183, 3.670963, 1316.800000)
(-0.352611, 2.929134, 3.670911, 1316.811000)
(-0.352770, 2.929238, 3.671056, 1316.822000)
(-0.352677, 2.929218, 3.670938, 1316.833000)
(-0.352749, 2.929299, 3.671029, 1316.844000)
(-0.352756, 2.929311, 3.671009, 1316.856000)
(-0.352795, 2.929304, 3.671081, 1316.867000)
(-0.352705, 2.929292, 3.670983, 1316.878000)
(-0.352725, 2.929195, 3.670916, 1316.889000)
(-0.352701, 2.929188, 3.670905, 1316.900000)
(-0.352672, 2.929178, 3.670890, 1316.911000)
(-0.352593, 2.929110, 3.670778, 1316.922000)
(-0.352572, 2.929092, 3.670767, 1316.933000)
(-0.352466, 2.929087, 3.670703, 1316.944000)
(-0.352454, 2.929075, 3.670688, 1316.956000)
(-0.352380, 2.929059, 3.670706, 1316.967000)
(-0.352293, 2.929150, 3.670667, 1316.978000)
(-0.352336, 2.929148, 3.670651, 1316.989000)
(-0.352268, 2.929122, 3.670557, 1317.000000)
(-0.352610, 2.929177, 3.671063, 1317.011000)
(-0.352647, 2.929160, 3.671068, 1317.022000)
(-0.352661, 2.929162, 3.671087, 1317.033000)
(-0.352673, 2.929091, 3.671132, 1317.044000)
(-0.352610, 2.929154, 3.671098, 1317.056000)
(-0.352583, 2.929133, 3.671158, 1317.067000)
(-0.352532, 2.929118, 3.671084, 1317.078000)
(-0.352665, 2.929163, 3.671098, 1317.089000)
(-0.352763, 2.929125, 3.671099, 1317.100000)
(-0.352774, 2.929126, 3.671112, 1317.111000)
(-0.352657, 2.929183, 3.671019, 1317.122000)
(-0.352652, 2.929186, 3.671025, 1317.133000)
(-0.352906, 2.929206, 3.671272, 1317.145000)
(-0.352871, 2.929218, 3.671231, 1317.156000)
(-0.352841, 2.929229, 3.671058, 1317.167000)
(-0.352795, 2.929339, 3.671002, 1317.178000)
(-0.352762, 2.929361, 3.670934, 1317.189000)
(-0.352752, 2.929308, 3.670928, 1317.200000)
(-0.352776, 2.929401, 3.671014, 1317.211000)
(-0.352810, 2.929299, 3.671023, 1317.222000)
(-0.352661, 2.929080, 3.670909, 1317.233000)
(-0.352522, 2.929010, 3.671011, 1317.245000)
(-0.352406, 2.929132, 3.670969, 1317.256000)
(-0.352383, 2.929122, 3.670966, 1317.267000)
(-0.352582, 2.929104, 3.670940, 1317.278000)
(-0.352545, 2.929065, 3.670838, 1317.289000)
(-0.352546, 2.929049, 3.670815, 1317.300000)
(-0.352670, 2.929103, 3.671050, 1317.311000)
(-0.352706, 2.929106, 3.671061, 1317.322000)
(-0.352748, 2.929106, 3.671081, 1317.333000)
(-0.352716, 2.929203, 3.671032, 1317.344000)
(-0.352805, 2.929274, 3.671112, 1317.356000)
(-0.352739, 2.929327, 3.670954, 1317.367000)
(-0.352835, 2.929346, 3.671019, 1317.378000)
(-0.352864, 2.929364, 3.671015, 1317.389000)
(-0.352866, 2.929389, 3.671204, 1317.400000)
(-0.352827, 2.929427, 3.671137, 1317.411000)
(-0.352812, 2.929218, 3.671019, 1317.422000)
(-0.352755, 2.929204, 3.670822, 1317.433000)
(-0.352654, 2.929053, 3.670723, 1317.444000)
(-0.352523, 2.929154, 3.670630, 1317.456000)
(-0.352507, 2.929150, 3.670605, 1317.467000)
(-0.352513, 2.929183, 3.670696, 1317.478000)
(-0.352597, 2.929227, 3.670850, 1317.489000)
(-0.352615, 2.929191, 3.670918, 1317.500000)
(-0.352592, 2.929192, 3.670926, 1317.511000)
(-0.352610, 2.929295, 3.670988, 1317.522000)
(-0.352651, 2.929143, 3.671041, 1317.533000)
(-0.352624, 2.929130, 3.670949, 1317.544000)
(-0.352545, 2.929137, 3.670878, 1317.556000)
(-0.352687, 2.929197, 3.671179, 1317.567000)
(-0.352656, 2.929285, 3.671253, 1317.578000)
(-0.352655, 2.929284, 3.671286, 1317.589000)
(-0.352615, 2.929298, 3.671232, 1317.600000)
(-0.352451, 2.929056, 3.671018, 1317.611000)
(-0.352434, 2.929037, 3.671006, 1317.622000)
(-0.352448, 2.929128, 3.670753, 1317.633000)
(-0.352449, 2.929153, 3.670750, 1317.645000)
(-0.352485, 2.928972, 3.670565, 1317.656000)
(-0.352608, 2.929043, 3.670747, 1317.667000)
(-0.352534, 2.929194, 3.670724, 1317.678000)
(-0.352527, 2.929204, 3.670727, 1317.689000)
(-0.352601, 2.929212, 3.670844, 1317.700000)
(-0.352566, 2.929250, 3.670830, 1317.711000)
(-0.352553, 2.929248, 3.670856, 1317.722000)
(-0.352741, 2.929183, 3.671104, 1317.733000)
(-0.352749, 2.929181, 3.671115, 1317.745000)
(-0.352846, 2.929223, 3.671216, 1317.756000)
(-0.352820, 2.929227, 3.671190, 1317.767000)
(-0.352832, 2.929248, 3.671226, 1317.778000)
(-0.352825, 2.929144, 3.671138, 1317.789000)
(-0.352832, 2.929140, 3.671147, 1317.800000)
(-0.352759, 2.929142, 3.671034, 1317.811000)
(-0.352733, 2.929086, 3.671006, 1317.822000)
(-0.352684, 2.929179, 3.671047, 1317.833000)
(-0.352765, 2.929142, 3.671104, 1317.844000)
(-0.352742, 2.929147, 3.671122, 1317.856000)
(-0.352739, 2.929144, 3.671117, 1317.867000)
(-0.352554, 2.929228, 3.671029, 1317.878000)
(-0.352386, 2.929170, 3.670690, 1317.889000)
(-0.352355, 2.929162, 3.670650, 1317.900000)
(-0.352326, 2.929109, 3.670589, 1317.911000)
(-0.352185, 2.929082, 3.670371, 1317.922000)
(-0.352256, 2.929121, 3.670366, 1317.933000)
(-0.352226, 2.929120, 3.670318, 1317.944000)
(-0.352043, 2.929089, 3.670452, 1317.956000)
(-0.352029, 2.928972, 3.670386, 1317.967000)
(-0.351996, 2.928965, 3.670358, 1317.978000)
(-0.352393, 2.929093, 3.670487, 1317.989000)
(-0.352624, 2.929143, 3.670878, 1318.000000)
(-0.352763, 2.929160, 3.671060, 1318.011000)
(-0.352869, 2.929206, 3.671227, 1318.022000)
(-0.352964, 2.929263, 3.671151, 1318.033000)
(-0.352939, 2.929263, 3.671079, 1318.044000)
(-0.352821, 2.929158, 3.671077, 1318.056000)
(-0.352784, 2.929078, 3.670982, 1318.067000)
(-0.352706, 2.928977, 3.670984, 1318.078000)
(-0.352580, 2.929070, 3.670914, 1318.089000)
(-0.352567, 2.929013, 3.670925, 1318.100000)
(-0.352602, 2.929079, 3.670915, 1318.111000)
(-0.352568, 2.929079, 3.670907, 1318.122000)
(-0.352590, 2.929035, 3.670766, 1318.133000)
(-0.352572, 2.929040, 3.670719, 1318.145000)
(-0.352530, 2.929062, 3.670781, 1318.156000)
(-0.352498, 2.929060, 3.670734, 1318.167000)
(-0.352604, 2.929067, 3.670711, 1318.178000)
(-0.352508, 2.929201, 3.670643, 1318.189000)
(-0.352391, 2.929173, 3.670530, 1318.200000)
(-0.352195, 2.929051, 3.670440, 1318.211000)
(-0.352155, 2.929040, 3.670386, 1318.222000)
(-0.352244, 2.929032, 3.670571, 1318.233000)
(-0.352470, 2.929139, 3.670951, 1318.245000)
(-0.352485, 2.929151, 3.670966, 1318.256000)
(-0.352733, 2.929170, 3.671139, 1318.267000)
(-0.352843, 2.929239, 3.671315, 1318.278000)
(-0.352998, 2.929159, 3.671440, 1318.289000)
(-0.352987, 2.929112, 3.671578, 1318.300000)
(-0.352735, 2.929116, 3.671107, 1318.311000)
(-0.352558, 2.929040, 3.671269, 1318.322000)
(-0.352554, 2.929078, 3.671102, 1318.333000)
(-0.352638, 2.928986, 3.671147, 1318.344000)
(-0.352888, 2.929108, 3.671164, 1318.356000)
(-0.352960, 2.929011, 3.671176, 1318.367000)
(-0.352860, 2.928913, 3.671152, 1318.378000)
(-0.352633, 2.929127, 3.670944, 1318.389000)
(-0.352602, 2.929121, 3.670949, 1318.400000)
